"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"severity_score_1","NA","NA","NA",0.006198157187659,NA,0.000995659433723017,0.011400654941595,"Regions","gaza"
"severity_score_1","NA","NA","NA",0.0351326552298856,NA,0.0163693240691693,0.0538959863906019,"Regions","west_bank"
"severity_score_2","NA","NA","NA",0.180618273856993,NA,0.155249443075818,0.205987104638168,"Regions","gaza"
"severity_score_2","NA","NA","NA",0.416737250635736,NA,0.348635257163833,0.484839244107639,"Regions","west_bank"
"severity_score_3","NA","NA","NA",0.165916504003072,NA,0.142985384044049,0.188847623962094,"Regions","gaza"
"severity_score_3","NA","NA","NA",0.126774972429419,NA,0.0875098288271308,0.166040116031708,"Regions","west_bank"
"severity_score_4","NA","NA","NA",0.647267064952276,NA,0.617248343236939,0.677285786667613,"Regions","gaza"
"severity_score_4","NA","NA","NA",0.421355121704959,NA,0.326083274986607,0.516626968423311,"Regions","west_bank"
"severity_score_5","NA","NA","NA",0,NA,0,0,"Regions","gaza"
"severity_score_5","NA","NA","NA",0,NA,0,0,"Regions","west_bank"
"lsg_all","NA","NA","NA",0.813183568955348,NA,0.787511141225845,0.838855996684851,"Regions","gaza"
"lsg_all","NA","NA","NA",0.548130094134378,NA,0.474267860644123,0.621992327624634,"Regions","west_bank"
"lsg_edu","NA","NA","NA",0.109828003160211,NA,0.0903051003455339,0.129350905974889,"Regions","gaza"
"lsg_edu","NA","NA","NA",0.0746674410959292,NA,0.0415324268845419,0.107802455307317,"Regions","west_bank"
"lsg_liv","NA","NA","NA",0.646051693532072,NA,0.615781119766422,0.676322267297722,"Regions","gaza"
"lsg_liv","NA","NA","NA",0.327609022226171,NA,0.232978447796045,0.422239596656296,"Regions","west_bank"
"lsg_fs","NA","NA","NA",0.0668789721192992,NA,0.051407560090102,0.0823503841484965,"Regions","gaza"
"lsg_fs","NA","NA","NA",0.0665134941742219,NA,0.0326888532355091,0.100338135112935,"Regions","west_bank"
"lsg_prt","NA","NA","NA",0.104485435725572,NA,0.0854650341283604,0.123505837322784,"Regions","gaza"
"lsg_prt","NA","NA","NA",0.0453145438887818,NA,0.0196047954932884,0.0710242922842753,"Regions","west_bank"
"lsg_hlth","NA","NA","NA",0.197032403704473,NA,0.171371178282214,0.222693629126732,"Regions","gaza"
"lsg_hlth","NA","NA","NA",0.116209516582974,NA,0.0606042054561207,0.171814827709828,"Regions","west_bank"
"lsg_snfi","NA","NA","NA",0.268293538921378,NA,0.24341126295446,0.293175814888297,"Regions","gaza"
"lsg_snfi","NA","NA","NA",0.0209250260103264,NA,0.000655872565678051,0.0411941794549748,"Regions","west_bank"
"lsg_wash","NA","NA","NA",0.180183665530485,NA,0.156361589236349,0.204005741824622,"Regions","gaza"
"lsg_wash","NA","NA","NA",0.178650118774719,NA,0.11244543474093,0.244854802808508,"Regions","west_bank"
