"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"severity_score_1","NA","NA","NA",0.000231880791048121,NA,-0.000222768612499855,0.000686530194596096,"Regions","gaza"
"severity_score_1","NA","NA","NA",0.0261346640860593,NA,0.00897813078142773,0.0432911973906908,"Regions","west_bank"
"severity_score_2","NA","NA","NA",0.00924574842509664,NA,0.00241805983098593,0.0160734370192073,"Regions","gaza"
"severity_score_2","NA","NA","NA",0.287871973783118,NA,0.229377809758344,0.346366137807891,"Regions","west_bank"
"severity_score_3","NA","NA","NA",0.535766399684171,NA,0.50554686144771,0.565985937920633,"Regions","gaza"
"severity_score_3","NA","NA","NA",0.390491748390676,NA,0.316692375098282,0.46429112168307,"Regions","west_bank"
"severity_score_4","NA","NA","NA",0.279831131791106,NA,0.25484046069833,0.304821802883882,"Regions","gaza"
"severity_score_4","NA","NA","NA",0.121578764964814,NA,0.0519528155046994,0.191204714424929,"Regions","west_bank"
"severity_score_5","NA","NA","NA",0.174924839308578,NA,0.151423778277852,0.198425900339304,"Regions","gaza"
"severity_score_5","NA","NA","NA",0.173922848775334,NA,0.108914471079955,0.238931226470713,"Regions","west_bank"
"lsg_all","NA","NA","NA",0.990522370783855,NA,0.983680264652636,0.997364476915075,"Regions","gaza"
"lsg_all","NA","NA","NA",0.685993362130823,NA,0.622800936677994,0.749185787583652,"Regions","west_bank"
"lsg_edu","NA","NA","NA",0.117927787394737,NA,0.0935064194858877,0.142349155303587,"Regions","gaza"
"lsg_edu","NA","NA","NA",0.0553433057105058,NA,0.0301023723994149,0.0805842390215966,"Regions","west_bank"
"lsg_liv","NA","NA","NA",0.79095836770472,NA,0.764599608480256,0.817317126929183,"Regions","gaza"
"lsg_liv","NA","NA","NA",0.376072139163203,NA,0.287231191931947,0.464913086394458,"Regions","west_bank"
"lsg_fs","NA","NA","NA",0.0668789721192992,NA,0.051407560090102,0.0823503841484965,"Regions","gaza"
"lsg_fs","NA","NA","NA",0.0665134941742219,NA,0.0326888532355091,0.100338135112935,"Regions","west_bank"
"lsg_prt","NA","NA","NA",0.567350302835494,NA,0.536374785611413,0.598325820059575,"Regions","gaza"
"lsg_prt","NA","NA","NA",0.220120221702301,NA,0.148785198049483,0.29145524535512,"Regions","west_bank"
"lsg_hlth","NA","NA","NA",0.369590885550303,NA,0.340014070596739,0.399167700503867,"Regions","gaza"
"lsg_hlth","NA","NA","NA",0.191756827271104,NA,0.109578502368435,0.273935152173772,"Regions","west_bank"
"lsg_snfi","NA","NA","NA",0.268293538921378,NA,0.24341126295446,0.293175814888297,"Regions","gaza"
"lsg_snfi","NA","NA","NA",0.0209250260103264,NA,0.000655872565678051,0.0411941794549748,"Regions","west_bank"
"lsg_wash","NA","NA","NA",0.87671582079921,NA,0.859265163932593,0.894166477665827,"Regions","gaza"
"lsg_wash","NA","NA","NA",0.287748018534868,NA,0.203432914474525,0.372063122595212,"Regions","west_bank"
