"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1","strata",NA,"abasan_jadida",0.570247933884298,NA,0.482035973809599,0.658459893958997,NA,NA
"hh1","strata",NA,"abasan_kabira",0.6328125,NA,0.549299171264638,0.716325828735362,NA,NA
"hh1","strata",NA,"al_bureij",0.5078125,NA,0.421197859112612,0.594427140887388,NA,NA
"hh1","strata",NA,"al_fukhari",0.482142857142857,NA,0.389595684967442,0.574690029318272,NA,NA
"hh1","strata",NA,"al_maghazi",0.462809917355372,NA,0.373961039550528,0.551658795160216,NA,NA
"hh1","strata",NA,"al_mughraqa",0.524193548387097,NA,0.436285332325798,0.612101764448396,NA,NA
"hh1","strata",NA,"al_musaddar",0.485714285714286,NA,0.390110006875141,0.581318564553431,NA,NA
"hh1","strata",NA,"al_qarara",0.581395348837209,NA,0.496257581562956,0.666533116111463,NA,NA
"hh1","strata",NA,"an_naser",0.495867768595041,NA,0.406775134837492,0.584960402352591,NA,NA
"hh1","strata",NA,"an_nuseirat",0.606299212598425,NA,0.521321684490818,0.691276740706033,NA,NA
"hh1","strata",NA,"ash_shoka",0.495798319327731,NA,0.405960231520713,0.585636407134749,NA,NA
"hh1","strata",NA,"az_zawayda",0.488372093023256,NA,0.402106624067151,0.574637561979361,NA,NA
"hh1","strata",NA,"bani_suheila",0.546153846153846,NA,0.46056454856447,0.631743143743222,NA,NA
"hh1","strata",NA,"beit_hanun",0.472868217054264,NA,0.386706544873754,0.559029889234773,NA,NA
"hh1","strata",NA,"beit_lahiya",0.488372093023256,NA,0.40210662406715,0.574637561979361,NA,NA
"hh1","strata",NA,"bureij_camp",0.5,NA,0.41337478409995,0.58662521590005,NA,NA
"hh1","strata",NA,"deir_balah",0.50381679389313,NA,0.418191709384955,0.589441878401305,NA,NA
"hh1","strata",NA,"deir_balah_camp",0.524193548387097,NA,0.436285332325798,0.612101764448396,NA,NA
"hh1","strata",NA,"gaza",0.507462686567164,NA,0.42280848126444,0.592116891869888,NA,NA
"hh1","strata",NA,"jabalya",0.395348837209302,NA,0.310971243789819,0.479726430628786,NA,NA
"hh1","strata",NA,"jabalya_camp",0.526315789473684,NA,0.441452249507973,0.611179329439395,NA,NA
"hh1","strata",NA,"juhor_deik",0.455357142857143,NA,0.363120756018595,0.547593529695691,NA,NA
"hh1","strata",NA,"khan_yunis",0.465648854961832,NA,0.380223595894098,0.551074114029566,NA,NA
"hh1","strata",NA,"khan_yunis_camp",0.488,NA,0.400366694084968,0.575633305915032,NA,NA
"hh1","strata",NA,"khuza",0.488,NA,0.400366694084968,0.575633305915032,NA,NA
"hh1","strata",NA,"madinat_ezahra",0.521008403361344,NA,0.43124648181457,0.610770324908119,NA,NA
"hh1","strata",NA,"maghazi_camp",0.47244094488189,NA,0.385607555022407,0.559274334741373,NA,NA
"hh1","strata",NA,"nuseirat_camp",0.48062015503876,NA,0.394396189798771,0.566844120278748,NA,NA
"hh1","strata",NA,"rafah",0.552238805970149,NA,0.468038513886758,0.636439098053541,NA,NA
"hh1","strata",NA,"rafah_camp",0.484375,NA,0.397792091900227,0.570957908099773,NA,NA
"hh1","strata",NA,"shati_camp",0.543307086614173,NA,0.456668317970306,0.62994585525804,NA,NA
"hh1","strata",NA,"umm_naser",0.470588235294118,NA,0.380902544692344,0.560273925895891,NA,NA
"hh1","strata",NA,"wadi_salqa",0.521008403361345,NA,0.43124648181457,0.610770324908119,NA,NA
"hh1","strata",NA,"area_a_b",0.5625,NA,0.495078573803891,0.629921426196109,NA,NA
"hh1","strata",NA,"bethlehem_c",0.5,NA,0.427353679755372,0.572646320244628,NA,NA
"hh1","strata",NA,"hebron_c",0.566502463054187,NA,0.498327406025382,0.634677520082992,NA,NA
"hh1","strata",NA,"jenin_c",0.532710280373832,NA,0.465858792711476,0.599561768036188,NA,NA
"hh1","strata",NA,"jericho_c",0.642241379310345,NA,0.58055638719199,0.7039263714287,NA,NA
"hh1","strata",NA,"jerusalem_2_c",0.497326203208556,NA,0.425658695503568,0.568993710913544,NA,NA
"hh1","strata",NA,"nablus_c",0.579710144927536,NA,0.512462970395914,0.646957319459158,NA,NA
"hh1","strata",NA,"qalqiliya_c",0.488151658767772,NA,0.420701012108812,0.555602305426733,NA,NA
"hh1","strata",NA,"ramallah_c",0.529100529100529,NA,0.457933045887791,0.600268012313267,NA,NA
"hh1","strata",NA,"salfit_c",0.52112676056338,NA,0.454034645884199,0.588218875242562,NA,NA
"hh1","strata",NA,"tubas_c",0.596858638743456,NA,0.527287830648568,0.666429446838343,NA,NA
"hh1","strata",NA,"tulkarem_c",0.411214953271028,NA,0.345284621811323,0.477145284730733,NA,NA
"hh1","strata",NA,"east_jerusalem",0.497041420118343,NA,0.421654090577996,0.57242874965869,NA,NA
"hh1","strata",NA,"h2",0.547619047619048,NA,0.480296414886855,0.61494168035124,NA,NA
"hh5_i","strata",NA,"abasan_jadida",0.487603305785124,NA,0.398535017603588,0.57667159396666,NA,NA
"hh5_i","strata",NA,"abasan_kabira",0.484375,NA,0.397792091900227,0.570957908099773,NA,NA
"hh5_i","strata",NA,"al_bureij",0.46875,NA,0.382294139522736,0.555205860477264,NA,NA
"hh5_i","strata",NA,"al_fukhari",0.491071428571429,NA,0.398479943646443,0.583662913496414,NA,NA
"hh5_i","strata",NA,"al_maghazi",0.528925619834711,NA,0.439979159487765,0.617872080181656,NA,NA
"hh5_i","strata",NA,"al_mughraqa",0.475806451612903,NA,0.387898235551604,0.563714667674202,NA,NA
"hh5_i","strata",NA,"al_musaddar",0.552380952380952,NA,0.457263920945285,0.64749798381662,NA,NA
"hh5_i","strata",NA,"al_qarara",0.496124031007752,NA,0.409837817679829,0.582410244335675,NA,NA
"hh5_i","strata",NA,"an_naser",0.520661157024793,NA,0.431641579969778,0.609680734079809,NA,NA
"hh5_i","strata",NA,"an_nuseirat",0.559055118110236,NA,0.472698243341502,0.645411992878971,NA,NA
"hh5_i","strata",NA,"ash_shoka",0.529411764705882,NA,0.439726074104109,0.619097455307656,NA,NA
"hh5_i","strata",NA,"az_zawayda",0.472868217054264,NA,0.386706544873754,0.559029889234773,NA,NA
"hh5_i","strata",NA,"bani_suheila",0.538461538461539,NA,0.452759939007973,0.624163137915104,NA,NA
"hh5_i","strata",NA,"beit_hanun",0.527131782945736,NA,0.440970110765227,0.613293455126246,NA,NA
"hh5_i","strata",NA,"beit_lahiya",0.503875968992248,NA,0.417589755664325,0.590162182320171,NA,NA
"hh5_i","strata",NA,"bureij_camp",0.5,NA,0.41337478409995,0.58662521590005,NA,NA
"hh5_i","strata",NA,"deir_balah",0.526717557251908,NA,0.441212311969022,0.612222802534795,NA,NA
"hh5_i","strata",NA,"deir_balah_camp",0.491935483870968,NA,0.403935625130562,0.579935342611373,NA,NA
"hh5_i","strata",NA,"gaza",0.5,NA,0.415336364049967,0.584663635950033,NA,NA
"hh5_i","strata",NA,"jabalya",0.604651162790698,NA,0.520273569371214,0.689028756210181,NA,NA
"hh5_i","strata",NA,"jabalya_camp",0.518796992481203,NA,0.433875741839005,0.603718243123401,NA,NA
"hh5_i","strata",NA,"juhor_deik",0.446428571428571,NA,0.354355395568891,0.538501747288252,NA,NA
"hh5_i","strata",NA,"khan_yunis",0.526717557251908,NA,0.441212311969022,0.612222802534795,NA,NA
"hh5_i","strata",NA,"khan_yunis_camp",0.496,NA,0.408344249903293,0.583655750096707,NA,NA
"hh5_i","strata",NA,"khuza",0.488,NA,0.400366694084968,0.575633305915032,NA,NA
"hh5_i","strata",NA,"madinat_ezahra",0.504201680672269,NA,0.414363592865251,0.594039768479287,NA,NA
"hh5_i","strata",NA,"maghazi_camp",0.535433070866142,NA,0.448686125418191,0.622180016314092,NA,NA
"hh5_i","strata",NA,"nuseirat_camp",0.534883720930233,NA,0.448805176286858,0.620962265573607,NA,NA
"hh5_i","strata",NA,"rafah",0.470149253731343,NA,0.385636634420514,0.554661873042173,NA,NA
"hh5_i","strata",NA,"rafah_camp",0.5,NA,0.41337478409995,0.58662521590005,NA,NA
"hh5_i","strata",NA,"shati_camp",0.511811023622047,NA,0.424869699115728,0.598752348128366,NA,NA
"hh5_i","strata",NA,"umm_naser",0.504201680672269,NA,0.414363592865251,0.594039768479287,NA,NA
"hh5_i","strata",NA,"wadi_salqa",0.546218487394958,NA,0.456761879391075,0.635675095398841,NA,NA
"hh5_i","strata",NA,"area_a_b",0.5,NA,0.432045589808686,0.567954410191314,NA,NA
"hh5_i","strata",NA,"bethlehem_c",0.543956043956044,NA,0.471590993037102,0.616321094874986,NA,NA
"hh5_i","strata",NA,"hebron_c",0.497536945812808,NA,0.428751583936274,0.566322307689341,NA,NA
"hh5_i","strata",NA,"jenin_c",0.532710280373832,NA,0.465858792711476,0.599561768036188,NA,NA
"hh5_i","strata",NA,"jericho_c",0.478448275862069,NA,0.414164480821786,0.542732070902352,NA,NA
"hh5_i","strata",NA,"jerusalem_2_c",0.577540106951872,NA,0.506738628901947,0.648341585001796,NA,NA
"hh5_i","strata",NA,"nablus_c",0.613526570048309,NA,0.547187306449491,0.679865833647128,NA,NA
"hh5_i","strata",NA,"qalqiliya_c",0.606635071090047,NA,0.540717733385415,0.672552408794679,NA,NA
"hh5_i","strata",NA,"ramallah_c",0.481481481481482,NA,0.410242067502006,0.552720895460957,NA,NA
"hh5_i","strata",NA,"salfit_c",0.511737089201878,NA,0.444603506609792,0.578870671793964,NA,NA
"hh5_i","strata",NA,"tubas_c",0.476439790575916,NA,0.405604454977974,0.547275126173858,NA,NA
"hh5_i","strata",NA,"tulkarem_c",0.691588785046729,NA,0.629707193346608,0.75347037674685,NA,NA
"hh5_i","strata",NA,"east_jerusalem",0.63905325443787,NA,0.566638668984264,0.711467839891475,NA,NA
"hh5_i","strata",NA,"h2",0.514285714285714,NA,0.446683280408105,0.581888148163323,NA,NA
"hh5_ii","strata",NA,"abasan_jadida",0.512396694214876,NA,0.42332840603334,0.601464982396412,NA,NA
"hh5_ii","strata",NA,"abasan_kabira",0.515625,NA,0.429042091900227,0.602207908099773,NA,NA
"hh5_ii","strata",NA,"al_bureij",0.53125,NA,0.444794139522736,0.617705860477264,NA,NA
"hh5_ii","strata",NA,"al_fukhari",0.508928571428572,NA,0.416337086503586,0.601520056353557,NA,NA
"hh5_ii","strata",NA,"al_maghazi",0.471074380165289,NA,0.382127919818344,0.560020840512235,NA,NA
"hh5_ii","strata",NA,"al_mughraqa",0.524193548387097,NA,0.436285332325798,0.612101764448396,NA,NA
"hh5_ii","strata",NA,"al_musaddar",0.447619047619048,NA,0.35250201618338,0.542736079054715,NA,NA
"hh5_ii","strata",NA,"al_qarara",0.503875968992248,NA,0.417589755664325,0.590162182320171,NA,NA
"hh5_ii","strata",NA,"an_naser",0.479338842975207,NA,0.390319265920191,0.568358420030222,NA,NA
"hh5_ii","strata",NA,"an_nuseirat",0.440944881889764,NA,0.354588007121029,0.527301756658498,NA,NA
"hh5_ii","strata",NA,"ash_shoka",0.470588235294118,NA,0.380902544692344,0.560273925895891,NA,NA
"hh5_ii","strata",NA,"az_zawayda",0.527131782945736,NA,0.440970110765227,0.613293455126246,NA,NA
"hh5_ii","strata",NA,"bani_suheila",0.461538461538462,NA,0.375836862084896,0.547240060992027,NA,NA
"hh5_ii","strata",NA,"beit_hanun",0.472868217054264,NA,0.386706544873754,0.559029889234773,NA,NA
"hh5_ii","strata",NA,"beit_lahiya",0.496124031007752,NA,0.409837817679829,0.582410244335675,NA,NA
"hh5_ii","strata",NA,"bureij_camp",0.5,NA,0.41337478409995,0.58662521590005,NA,NA
