"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1","NA","NA","NA",0.570247933884298,NA,0.481675553834605,0.65882031393399,"strata","abasan_jadida"
"hh1","NA","NA","NA",0.6328125,NA,0.548977050100476,0.716647949899524,"strata","abasan_kabira"
"hh1","NA","NA","NA",0.5078125,NA,0.420863775806647,0.594761224193353,"strata","al_bureij"
"hh1","NA","NA","NA",0.482142857142857,NA,0.389186422990173,0.575099291295542,"strata","al_fukhari"
"hh1","NA","NA","NA",0.462809917355372,NA,0.373598017231452,0.552021817479292,"strata","al_maghazi"
"hh1","NA","NA","NA",0.524193548387097,NA,0.435935049977969,0.612452046796224,"strata","al_mughraqa"
"hh1","NA","NA","NA",0.485714285714286,NA,0.389658375813932,0.58177019561464,"strata","al_musaddar"
"hh1","NA","NA","NA",0.581395348837209,NA,0.495931802999707,0.666858894674712,"strata","al_qarara"
"hh1","NA","NA","NA",0.495867768595041,NA,0.406411116570538,0.585324420619544,"strata","an_naser"
"hh1","NA","NA","NA",0.606299212598425,NA,0.520991271137411,0.69160715405944,"strata","an_nuseirat"
"hh1","NA","NA","NA",0.495798319327731,NA,0.405586849896614,0.586009788758848,"strata","ash_shoka"
"hh1","NA","NA","NA",0.488372093023256,NA,0.401776530368029,0.574967655678483,"strata","az_zawayda"
"hh1","NA","NA","NA",0.546153846153846,NA,0.460239623744701,0.632068068562992,"strata","bani_suheila"
"hh1","NA","NA","NA",0.472868217054264,NA,0.386376848351649,0.559359585756878,"strata","beit_hanun"
"hh1","NA","NA","NA",0.488372093023256,NA,0.401776530368029,0.574967655678483,"strata","beit_lahiya"
"hh1","NA","NA","NA",0.5,NA,0.413040660004862,0.586959339995138,"strata","bureij_camp"
"hh1","NA","NA","NA",0.50381679389313,NA,0.417869191647721,0.589764396138539,"strata","deir_balah"
"hh1","NA","NA","NA",0.524193548387097,NA,0.435935049977969,0.612452046796224,"strata","deir_balah_camp"
"hh1","NA","NA","NA",0.507462686567164,NA,0.42249693637605,0.592428436758279,"strata","gaza"
"hh1","NA","NA","NA",0.395348837209302,NA,0.310648374021975,0.48004930039663,"strata","jabalya"
"hh1","NA","NA","NA",0.526315789473684,NA,0.441137526529028,0.61149405241834,"strata","jabalya_camp"
"hh1","NA","NA","NA",0.455357142857143,NA,0.362712868395814,0.548001417318472,"strata","juhor_deik"
"hh1","NA","NA","NA",0.465648854961832,NA,0.379901830824721,0.551395879098943,"strata","khan_yunis"
"hh1","NA","NA","NA",0.488,NA,0.40002036823405,0.57597963176595,"strata","khan_yunis_camp"
"hh1","NA","NA","NA",0.488,NA,0.40002036823405,0.57597963176595,"strata","khuza"
"hh1","NA","NA","NA",0.521008403361344,NA,0.430873416749769,0.61114338997292,"strata","madinat_ezahra"
"hh1","NA","NA","NA",0.47244094488189,NA,0.385269925625905,0.559611964137874,"strata","maghazi_camp"
"hh1","NA","NA","NA",0.48062015503876,NA,0.394066254913082,0.567174055164438,"strata","nuseirat_camp"
"hh1","NA","NA","NA",0.552238805970149,NA,0.467728639492382,0.636748972447917,"strata","rafah"
"hh1","NA","NA","NA",0.484375,NA,0.39745813099152,0.57129186900848,"strata","rafah_camp"
"hh1","NA","NA","NA",0.543307086614173,NA,0.456331445308555,0.630282727919792,"strata","shati_camp"
"hh1","NA","NA","NA",0.470588235294118,NA,0.38052979645568,0.560646674132555,"strata","umm_naser"
"hh1","NA","NA","NA",0.521008403361345,NA,0.430873416749769,0.611143389972921,"strata","wadi_salqa"
"hh1","NA","NA","NA",0.566308243727599,NA,0.499260836792776,0.633355650662421,"strata","camps_wb"
"hh1","NA","NA","NA",0.5625,NA,0.494881413846644,0.630118586153356,"strata","area_a_b"
"hh1","NA","NA","NA",0.5,NA,0.423384264749437,0.576615735250563,"strata","bethlehem_c"
"hh1","NA","NA","NA",0.566502463054187,NA,0.528263603194681,0.604741322913694,"strata","hebron_c"
"hh1","NA","NA","NA",0.532710280373832,NA,0.448267246186738,0.617153314560925,"strata","jenin_c"
"hh1","NA","NA","NA",0.642241379310345,NA,0.607139571878342,0.677343186742348,"strata","jericho_c"
"hh1","NA","NA","NA",0.497326203208556,NA,0.409719837063902,0.58493256935321,"strata","jerusalem_2_c"
"hh1","NA","NA","NA",0.579710144927536,NA,0.430880475959821,0.728539813895252,"strata","nablus_c"
"hh1","NA","NA","NA",0.488151658767772,NA,0.347681211504705,0.62862210603084,"strata","qalqiliya_c"
"hh1","NA","NA","NA",0.529100529100529,NA,0.43631771807092,0.621883340130138,"strata","ramallah_c"
"hh1","NA","NA","NA",0.52112676056338,NA,0.490563982057635,0.551689539069126,"strata","salfit_c"
"hh1","NA","NA","NA",0.596858638743456,NA,0.516938370274604,0.676778907212307,"strata","tubas_c"
"hh1","NA","NA","NA",0.411214953271028,NA,0.315095905237049,0.507334001305007,"strata","tulkarem_c"
"hh1","NA","NA","NA",0.497041420118343,NA,0.417239110451426,0.57684372978526,"strata","east_jerusalem"
"hh1","NA","NA","NA",0.547619047619048,NA,0.480140399066254,0.615097696171842,"strata","h2"
"hh5_i","NA","NA","NA",0.487603305785124,NA,0.398171098808768,0.57703551276148,"strata","abasan_jadida"
"hh5_i","NA","NA","NA",0.484375,NA,0.39745813099152,0.57129186900848,"strata","abasan_kabira"
"hh5_i","NA","NA","NA",0.46875,NA,0.38196066865231,0.55553933134769,"strata","al_bureij"
"hh5_i","NA","NA","NA",0.491071428571429,NA,0.398070485709393,0.584072371433464,"strata","al_fukhari"
"hh5_i","NA","NA","NA",0.528925619834711,NA,0.439615738462013,0.618235501207409,"strata","al_maghazi"
"hh5_i","NA","NA","NA",0.475806451612903,NA,0.387547953203776,0.564064950022031,"strata","al_mughraqa"
"hh5_i","NA","NA","NA",0.552380952380952,NA,0.456814591622707,0.647947313139198,"strata","al_musaddar"
"hh5_i","NA","NA","NA",0.496124031007752,NA,0.409507644602637,0.582740417412867,"strata","al_qarara"
"hh5_i","NA","NA","NA",0.520661157024793,NA,0.431277860200839,0.610044453848748,"strata","an_naser"
"hh5_i","NA","NA","NA",0.559055118110236,NA,0.472362466751884,0.645747769468588,"strata","an_nuseirat"
"hh5_i","NA","NA","NA",0.529411764705882,NA,0.439353325867445,0.61947020354432,"strata","ash_shoka"
"hh5_i","NA","NA","NA",0.472868217054264,NA,0.386376848351649,0.559359585756878,"strata","az_zawayda"
"hh5_i","NA","NA","NA",0.538461538461539,NA,0.45243458785379,0.624488489069287,"strata","bani_suheila"
"hh5_i","NA","NA","NA",0.527131782945736,NA,0.440640414243122,0.613623151648351,"strata","beit_hanun"
"hh5_i","NA","NA","NA",0.503875968992248,NA,0.417259582587133,0.590492355397363,"strata","beit_lahiya"
"hh5_i","NA","NA","NA",0.5,NA,0.413040660004862,0.586959339995138,"strata","bureij_camp"
"hh5_i","NA","NA","NA",0.526717557251908,NA,0.440890245621424,0.612544868882393,"strata","deir_balah"
"hh5_i","NA","NA","NA",0.491935483870968,NA,0.403584977619906,0.58028599012203,"strata","deir_balah_camp"
"hh5_i","NA","NA","NA",0.5,NA,0.415024784454855,0.584975215545145,"strata","gaza"
"hh5_i","NA","NA","NA",0.604651162790698,NA,0.51995069960337,0.689351625978025,"strata","jabalya"
"hh5_i","NA","NA","NA",0.518796992481203,NA,0.433560804835569,0.604033180126838,"strata","jabalya_camp"
"hh5_i","NA","NA","NA",0.446428571428571,NA,0.353948229697475,0.538908913159667,"strata","juhor_deik"
"hh5_i","NA","NA","NA",0.526717557251908,NA,0.440890245621424,0.612544868882393,"strata","khan_yunis"
"hh5_i","NA","NA","NA",0.496,NA,0.407997835353218,0.584002164646782,"strata","khan_yunis_camp"
"hh5_i","NA","NA","NA",0.488,NA,0.40002036823405,0.57597963176595,"strata","khuza"
"hh5_i","NA","NA","NA",0.504201680672269,NA,0.413990211241152,0.594413150103386,"strata","madinat_ezahra"
"hh5_i","NA","NA","NA",0.535433070866142,NA,0.448348832138644,0.622517309593639,"strata","maghazi_camp"
"hh5_i","NA","NA","NA",0.534883720930233,NA,0.448475797851197,0.621291644009269,"strata","nuseirat_camp"
"hh5_i","NA","NA","NA",0.470149253731343,NA,0.385325610597697,0.55497289686499,"strata","rafah"
