"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1","NA","NA","NA",0.518015800764206,NA,0.404418498708964,0.631613102819448,"governorate_wb","bethlehem"
"hh1","NA","NA","NA",0.626266549355698,NA,0.494700301554086,0.75783279715731,"governorate_wb","hebron"
"hh1","NA","NA","NA",0.5633573938382,NA,0.540330008564784,0.586384779111615,"governorate_wb","jenin"
"hh1","NA","NA","NA",0.642241379310345,NA,0.607139571878342,0.677343186742348,"governorate_wb","jericho"
"hh1","NA","NA","NA",0.417440517096326,NA,0.219494575539814,0.615386458652838,"governorate_wb","jerusalem_2"
"hh1","NA","NA","NA",0.587174236148432,NA,0.472706690582459,0.701641781714405,"governorate_wb","nablus"
"hh1","NA","NA","NA",0.588290869958746,NA,0.430352789827874,0.746228950089617,"governorate_wb","qalqiliya"
"hh1","NA","NA","NA",0.529100529100529,NA,0.43631771807092,0.621883340130138,"governorate_wb","ramallah"
"hh1","NA","NA","NA",0.52112676056338,NA,0.490563982057635,0.551689539069126,"governorate_wb","salfit"
"hh1","NA","NA","NA",0.0417019964362418,NA,-0.0361828828960825,0.119586875768566,"governorate_wb","tubas"
"hh1","NA","NA","NA",0.605947870386153,NA,0.540501705537938,0.671394035234368,"governorate_wb","tulkarm"
"hh5_i","NA","NA","NA",0.378250272091863,NA,0.238654025992456,0.517846518191269,"governorate_wb","bethlehem"
"hh5_i","NA","NA","NA",0.510487600393242,NA,0.462311329320909,0.558663871465575,"governorate_wb","hebron"
"hh5_i","NA","NA","NA",0.5633573938382,NA,0.553171503973379,0.57354328370302,"governorate_wb","jenin"
"hh5_i","NA","NA","NA",0.478448275862069,NA,0.381826546999687,0.575070004724451,"governorate_wb","jericho"
"hh5_i","NA","NA","NA",0.590913041190923,NA,0.467173575611528,0.714652506770318,"governorate_wb","jerusalem_2"
"hh5_i","NA","NA","NA",0.556528055270559,NA,0.510120583282365,0.602935527258754,"governorate_wb","nablus"
"hh5_i","NA","NA","NA",0.522147871060016,NA,0.353282228733019,0.691013513387013,"governorate_wb","qalqiliya"
"hh5_i","NA","NA","NA",0.481481481481482,NA,0.421324790024633,0.54163817293833,"governorate_wb","ramallah"
"hh5_i","NA","NA","NA",0.511737089201878,NA,0.477638101861841,0.545836076541915,"governorate_wb","salfit"
"hh5_i","NA","NA","NA",0.498353868561727,NA,0.492804843469716,0.503902893653739,"governorate_wb","tubas"
"hh5_i","NA","NA","NA",0.289353579202372,NA,0.164353364538695,0.414353793866049,"governorate_wb","tulkarm"
"hh5_ii","NA","NA","NA",0.621749727908137,NA,0.482153481808731,0.761345974007544,"governorate_wb","bethlehem"
"hh5_ii","NA","NA","NA",0.489512399606758,NA,0.441336128534425,0.537688670679091,"governorate_wb","hebron"
"hh5_ii","NA","NA","NA",0.4366426061618,NA,0.42645671629698,0.446828496026621,"governorate_wb","jenin"
"hh5_ii","NA","NA","NA",0.521551724137931,NA,0.424929995275549,0.618173453000313,"governorate_wb","jericho"
"hh5_ii","NA","NA","NA",0.409086958809077,NA,0.285347493229682,0.532826424388471,"governorate_wb","jerusalem_2"
